"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost","product_first_sold_date"
"239","61","1645",2017-10-01,TRUE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,3923038-06-02
"240","21","546",2017-11-23,FALSE,"Approved","Solex","Standard","medium","large",1071.23,380.74,1890319-11-19
"241","86","2885",2017-03-27,TRUE,"Approved","OHM Cycles","Standard","medium","medium",235.63,125.07,2854045-08-16
"242","57","2740",2017-12-04,FALSE,"Approved","WeareA2B","Touring","medium","large",1890.39,260.14,2503943-12-25
"243","63","3166",2017-11-13,TRUE,"Approved","Solex","Standard","medium","medium",1483.2,99.59,2503943-12-25
"244","63","3487",2017-12-20,TRUE,"Approved","WeareA2B","Standard","medium","medium",1992.93,762.63,2023500-06-10
"245","33","2890",2017-09-22,TRUE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,3495110-02-15
"246","98","3370",2017-01-22,FALSE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,3929425-05-29
"247","15","3393",2017-01-29,TRUE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,3387240-12-19
"248","57","2410",2017-07-21,FALSE,"Approved","WeareA2B","Touring","medium","large",1890.39,260.14,2030123-12-26
"249","61","3466",2017-02-10,TRUE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,3929425-05-29
"250","48","1454",2017-11-25,FALSE,"Cancelled","WeareA2B","Standard","medium","medium",1762.96,950.52,2344032-09-08
"251","63","1967",2017-04-11,NA,"Approved","Solex","Standard","medium","medium",1483.2,99.59,3923038-06-02
"252","78","3089",2017-12-03,FALSE,"Approved","Giant Bicycles","Standard","medium","large",1765.3,709.48,3778266-08-28
"253","2","3123",2017-12-30,FALSE,"Approved","Giant Bicycles","Road","low","small",590.26,525.33,3530829-12-14
"254","67","2692",2017-07-26,FALSE,"Approved","Solex","Standard","medium","large",1071.23,380.74,2548416-05-08
"255","67","2801",2017-04-01,TRUE,"Cancelled","Norco Bicycles","Road","medium","medium",544.05,376.84,3095568-06-13
"256","13","1580",2017-10-22,TRUE,"Approved","Solex","Standard","medium","medium",1577.53,826.51,3561818-09-06
"257","65","352",2017-03-22,FALSE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,3923038-06-02
"258","49","1777",2017-06-15,TRUE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,3667322-04-14
"259","87","142",2017-07-06,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1179,707.4,2390634-01-21
"260","31","3393",2017-12-28,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",230.91,173.18,3561818-09-06
"261","17","599",2017-05-09,FALSE,"Approved","Solex","Standard","high","medium",1024.66,614.8,3387240-12-19
"262","91","1258",2017-01-18,FALSE,"Approved","Solex","Standard","medium","medium",100.35,75.26,2556222-09-03
"263","53","3405",2017-10-22,TRUE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,2627425-10-11
"264","38","3198",2017-01-30,FALSE,"Approved","Solex","Standard","medium","medium",1577.53,826.51,2036510-12-22
"265","20","834",2017-06-26,FALSE,"Approved","Trek Bicycles","Standard","medium","small",1775.81,1580.47,3487303-10-21
"266","44","3467",2017-11-07,TRUE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,3574592-08-28
"267","69","3436",2017-08-13,TRUE,"Approved","Giant Bicycles","Road","medium","medium",792.9,594.68,3870286-08-13
"268","68","1516",2017-08-27,FALSE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,3512615-03-17
"269","11","2833",2017-01-25,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1274.93,764.96,3733794-04-14
"270","2","2362",2017-02-13,FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,3078063-05-14
"271","27","2337",2017-07-11,FALSE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,2548416-05-08
"272","0","2149",2017-04-30,TRUE,"Approved","Trek Bicycles","Standard","high","medium",358.39,215.03,2942990-05-14
"273","81","2133",2017-05-19,FALSE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,2344032-09-08
"274","6","360",2017-05-26,TRUE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,3818007-12-04
"275","76","2969",2017-02-03,TRUE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,3870286-08-13
"276","18","1720",2017-04-28,FALSE,"Approved","Solex","Standard","medium","medium",575.27,431.45,2054016-01-21
"277","18","2904",2017-03-23,FALSE,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,2503707-06-05
"278","9","754",2017-06-03,FALSE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,1889610-03-20
"279","35","1826",2017-04-25,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,4051487-11-15
"280","93","2487",2017-04-08,FALSE,"Approved","WeareA2B","Standard","medium","medium",1065.03,230.09,3997080-03-08
"281","40","2815",2017-02-18,FALSE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,3119933-08-19
"282","1","541",2017-05-04,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,3003548-06-28
"283","16","302",2017-03-29,FALSE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,2134917-12-03
"284","44","2024",2017-10-03,TRUE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,3667322-04-14
"285","48","142",2017-07-27,TRUE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,3852781-07-14
"286","56","768",2017-08-07,TRUE,"Approved","OHM Cycles","Standard","medium","medium",183.86,137.9,2036510-12-22
"287","36","2147",2017-02-07,TRUE,"Approved","Solex","Standard","low","medium",1289.85,74.51,3667322-04-14
"288","36","529",2017-11-20,TRUE,"Approved","Solex","Standard","low","medium",945.04,507.58,3119933-08-19
"289","13","825",2017-02-23,FALSE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,2134917-12-03
"290","55","624",2017-04-05,TRUE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,2036510-12-22
"291","38","2302",2017-11-07,FALSE,"Approved","Solex","Standard","medium","medium",1577.53,826.51,3574592-08-28
"292","64","3380",2017-10-28,FALSE,"Approved","Giant Bicycles","Standard","high","small",1977.36,1759.85,3929425-05-29
"293","0","314",2017-11-19,FALSE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,3249565-11-11
"294","79","1079",2017-08-25,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,2912474-10-01
"295","11","1643",2017-01-20,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1274.93,764.96,3249565-11-11
"296","91","1524",2017-03-14,TRUE,"Approved","Solex","Standard","medium","medium",100.35,75.26,2912711-04-23
"297","18","3205",2017-04-14,TRUE,"Approved","Solex","Standard","medium","medium",575.27,431.45,3733794-04-14
"298","17","2860",2017-11-20,TRUE,"Approved","Solex","Standard","high","medium",1024.66,614.8,2322269-08-12
"299","13","772",2017-05-24,FALSE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,4021208-10-23
"300","4","323",2017-03-25,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1129.13,677.48,2993613-03-04
"301","78","2530",2017-03-24,NA,"Approved","Giant Bicycles","Standard","medium","large",1765.3,709.48,2340484-05-11
"302","42","2426",2017-03-17,TRUE,"Approved","OHM Cycles","Road","medium","small",1810,1610.9,2587211-05-26
"303","48","1883",2017-11-18,FALSE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,3852781-07-14
"304","12","2745",2017-04-07,FALSE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,4021208-10-23
"305","77","2819",2017-01-04,FALSE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,3546442-08-05
"306","25","792",2017-12-13,FALSE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,3958521-09-10
"307","35","923",2017-04-20,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,4051487-11-15
"308","7","3353",2017-07-21,FALSE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,3003548-06-28
"309","68","3394",2017-11-27,FALSE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,3512615-03-17
"310","75","3213",2017-10-21,FALSE,"Approved","Giant Bicycles","Touring","medium","large",1873.97,863.95,2988172-05-27
"311","77","3260",2017-03-07,FALSE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,3574592-08-28
"312","1","1015",2017-12-04,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,4051487-11-15
"313","81","2266",2017-01-25,FALSE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,2587211-05-26
"314","6","58",2017-08-20,TRUE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,3249565-11-11
"315","40","3118",2017-12-18,TRUE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,2900646-12-29
"316","62","1414",2017-08-01,FALSE,"Approved","Solex","Standard","medium","medium",478.16,298.72,3913576-03-18
"317","90","2202",2017-06-19,TRUE,"Approved","Norco Bicycles","Standard","low","medium",363.01,290.41,2556222-09-03
"318","32","2144",2017-05-31,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",642.7,211.37,1969802-06-02
"319","65","1033",2017-10-09,TRUE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,2824003-02-13
"320","15","2157",2017-06-20,TRUE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,3106449-12-26
"321","36","1097",2017-01-23,FALSE,"Approved","Solex","Standard","low","medium",945.04,507.58,3303500-06-10
"322","12","2757",2017-04-19,FALSE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,2993613-03-04
"323","67","87",2017-11-08,TRUE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,3095568-06-13
"324","87","2049",2017-10-11,FALSE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,3512615-03-17
"325","62","952",2017-11-14,TRUE,"Approved","Solex","Standard","medium","medium",478.16,298.72,1967673-06-02
"326","55","1745",2017-01-20,FALSE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,2030123-12-26
"327","1","40",2017-05-09,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,4051487-11-15
"328","98","372",2017-10-17,TRUE,"Approved","Trek Bicycles","Standard","high","medium",358.39,215.03,1845847-07-06
"329","79","1627",2017-08-11,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,2912474-10-01
"330","1","444",2017-11-15,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,3691687-06-19
"331","61","217",2017-05-23,FALSE,"Approved","Norco Bicycles","Standard","medium","small",586.45,521.94,1861223-08-06
"332","71","1656",2017-08-02,TRUE,"Approved","Solex","Standard","high","large",1842.92,1105.75,3145718-02-22
"333","58","485",2017-12-16,TRUE,"Approved","OHM Cycles","Road","medium","medium",1280.28,829.51,2758004-03-24
"334","86","2252",2017-02-21,FALSE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,2554803-05-05
"335","95","3103",2017-11-01,FALSE,"Approved","Giant Bicycles","Standard","medium","large",569.56,528.43,2912711-04-23
"336","55","506",2017-10-05,TRUE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,2900646-12-29
"337","82","1615",2017-10-30,NA,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,3778266-08-28
"338","32","1881",2017-01-02,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",642.7,211.37,2871077-08-06
"339","65","2903",2017-12-04,TRUE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,2824003-02-13
"340","49","1274",2017-12-16,FALSE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,3667322-04-14
"341","1","1443",2017-08-27,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,3078063-05-14
"342","24","2091",2017-03-14,FALSE,"Approved","Solex","Road","medium","large",1777.8,820.78,3574119-07-20
"343","61","1478",2017-03-11,NA,"Approved","Norco Bicycles","Standard","medium","small",586.45,521.94,1861223-08-06
"344","7","1493",2017-07-09,FALSE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,1969802-06-02
"345","84","1614",2017-03-21,FALSE,"Approved","Giant Bicycles","Road","medium","medium",792.9,594.68,1967673-06-02
"346","48","476",2017-07-19,FALSE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,3852781-07-14
"347","16","1777",2017-04-12,TRUE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,2134917-12-03
"348","40","940",2017-08-11,FALSE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,3119933-08-19
"349","100","2930",2017-10-20,TRUE,"Approved","Norco Bicycles","Road","medium","medium",1036.59,206.35,1845847-07-06
"350","27","2354",2017-10-26,TRUE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,2548416-05-08
"351","59","1582",2017-06-15,FALSE,"Approved","Solex","Standard","medium","large",1061.56,733.58,2036510-12-22
"352","34","416",2017-06-19,FALSE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,2245152-08-18
"353","18","1013",2017-04-20,TRUE,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,3942199-05-21
"354","83","533",2017-11-14,FALSE,"Approved","Solex","Touring","medium","large",2083.94,675.03,3778266-08-28
"355","82","968",2017-03-22,TRUE,"Approved","Giant Bicycles","Road","medium","medium",1538.99,829.65,2023500-06-10
"356","88","727",2017-07-09,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1198.46,381.1,2503707-06-05
"357","77","1160",2017-04-13,FALSE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,3546442-08-05
"358","6","3425",2017-12-06,TRUE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,1889610-03-20
"359","10","1614",2017-11-10,TRUE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,2824003-02-13
"360","69","2140",2017-04-26,TRUE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,3546442-08-05
"361","15","2589",2017-01-31,FALSE,"Approved","WeareA2B","Standard","medium","medium",1292.84,13.44,3395520-05-26
"362","7","2920",2017-09-22,TRUE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,3818007-12-04
"363","73","62",2017-08-14,TRUE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,2824003-02-13
"364","32","1112",2017-09-13,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",642.7,211.37,2785681-03-07
"365","39","1995",2017-05-03,TRUE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,3280081-06-23
"366","28","1965",2017-08-22,FALSE,"Approved","Norco Bicycles","Standard","medium","small",1216.14,1082.36,4053380-04-24
"367","0","1614",2017-03-10,FALSE,"Approved",NA,NA,NA,NA,850.89,NA,NA
"368","25","366",2017-01-24,TRUE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,3654311-10-02
"369","32","2682",2017-07-29,FALSE,"Approved","Giant Bicycles","Standard","high","medium",1179,707.4,3754847-09-11
"370","78","2993",2017-08-03,TRUE,"Approved","Giant Bicycles","Standard","medium","large",1765.3,709.48,2988172-05-27
"371","44","1887",2017-08-28,FALSE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,3574592-08-28
"372","56","1692",2017-08-16,TRUE,"Approved","OHM Cycles","Standard","medium","medium",183.86,137.9,3663300-11-05
"373","1","1927",2017-06-24,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,3691687-06-19
"374","15","2567",2017-03-07,FALSE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,3106449-12-26
"375","17","3276",2017-07-05,TRUE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,2014984-06-14
"376","0","1808",2017-02-09,FALSE,"Approved","Solex","Standard","medium","medium",478.16,298.72,3710138-10-08
"377","7","2368",2017-10-17,FALSE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,3003548-06-28
"378","53","470",2017-10-27,FALSE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,2344032-09-08
"379","20","3270",2017-03-03,FALSE,"Approved","Trek Bicycles","Standard","medium","small",1775.81,1580.47,3984306-03-17
"380","3","1683",2017-08-20,TRUE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,3691687-06-19
"381","14","880",2017-09-18,TRUE,"Approved","Solex","Standard","high","large",1842.92,1105.75,2231905-07-17
"382","83","309",2017-12-02,TRUE,"Approved","Solex","Touring","medium","large",2083.94,675.03,3940306-12-12
"383","39","1698",2017-11-28,TRUE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,3574592-08-28
"384","67","1434",2017-08-28,FALSE,"Approved","Solex","Standard","medium","large",1071.23,380.74,2270700-08-03
"385","40","2712",2017-05-14,FALSE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,2030123-12-26
"386","13","892",2017-10-01,FALSE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,3106449-12-26
"387","100","832",2017-10-15,TRUE,"Approved","Norco Bicycles","Road","medium","medium",1036.59,206.35,1845847-07-06
"388","35","1033",2017-05-03,TRUE,"Approved","Trek Bicycles","Standard","low","medium",1057.51,154.4,3495110-02-15
"389","17","2834",2017-02-15,TRUE,"Approved","Solex","Standard","high","medium",1024.66,614.8,2322269-08-12
"390","79","3015",2017-01-04,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,3249565-11-11
"391","86","3484",2017-10-12,FALSE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,2400096-04-05
"392","9","2775",2017-03-19,FALSE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,3818007-12-04
"393","58","1208",2017-08-30,TRUE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,3958521-09-10
"394","58","2109",2017-06-29,FALSE,"Approved","OHM Cycles","Road","medium","medium",1280.28,829.51,2400096-04-05
"395","43","3195",2017-10-12,TRUE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,2587211-05-26
